EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
457990,WAYNE CO.,MONTICELLO,6/26/2013,2314,Thunderstorm Wind,52, ,0,0,0,0,KY,EST-5,EG,75876,C,231,JKL,0,0,Trained Spotter, , , ,0,N,0,N,MONTICELLO,6/26/2013,2314,36.83,-84.83,36.83,-84.83,"Tree limbs were blown down onto power lines, leading to power outages in the area. Pea size hail was also reported.","Isolated severe thunderstorms downed trees, limbs, and caused power outages across portions of eastern Kentucky during the overnight hours of June 27, 2013.",270
457991,LAUREL CO.,EAST BERNSTADT,6/26/2013,2340,Thunderstorm Wind,50, ,0,0,0,0,KY,EST-5,EG,75876,C,125,JKL,0,0,911 Call Center, , , ,0,N,0,N,EAST BERNSTADT,6/26/2013,2340,37.18,-84.12,37.18,-84.12,A tree was blown down and onto a house. A second tree was blown down and onto Hwy 490.,"Isolated severe thunderstorms downed trees, limbs, and caused power outages across portions of eastern Kentucky during the overnight hours of June 27, 2013.",271
457992,LAUREL CO.,FARISTON,6/26/2013,2340,Thunderstorm Wind,50, ,0,0,0,0,KY,EST-5,EG,75876,C,125,JKL,0,0,911 Call Center, , , ,1,ESE,1,ESE,FARISTON,6/26/2013,2340,37.0638,-84.0343,37.0638,-84.0343,A tree was blown down and onto Hwy 229 in London.,"Isolated severe thunderstorms downed trees, limbs, and caused power outages across portions of eastern Kentucky during the overnight hours of June 27, 2013.",272
458575,ROWAN CO.,CLEARFIELD,6/30/2013,1718,Thunderstorm Wind,50, ,0,0,0,0,KY,EST-5,EG,76002,C,205,JKL,0,0,Social Media, , , ,0,N,0,N,CLEARFIELD,6/30/2013,1718,38.17,-83.43,38.17,-83.43,One 3 to 4 inch diameter tree snapped and a couple of large branches broken.,Isolated thunderstorms affected parts of east Kentucky during the afternoon and evening hours of June 30th. One storm in particular became briefly severe producing some tree damage in the Clearfield community of Rowan County.,273
450346,NELSON CO.,CHAPLIN,7/1/2013,1009,Thunderstorm Wind,52, ,0,0,0,0,KY,EST-5,EG,74478,C,179,LMK,0,0,Trained Spotter, , , ,0,N,0,N,CHAPLIN,7/1/2013,1009,37.9,-85.22,37.9,-85.22,A spotter reported several downed trees and limbs in excess of 6 inches in diameter.,"An anomalous amplified pattern for summer featured a nearly stationary deep 500mb closed low over western Kentucky. Cold temperatures aloft combined with seasonally average moisture led to the development of numerous storms during the early morning hours on July 1st. Several storms developed near Bowling Green and brought over 2 inches to the Bowling Green Airport around dawn. Additional convection developed during the mid to late afternoon hours. Many of these storms, forming right underneath the cold 500mb temperatures, were slow moving and strong. A few brought episodes of flash flooding and marginally severe hail, concentrated over the Kentucky Bluegrass Region and south central Kentucky.",274
467525,MCCREARY CO.,SAWYER,7/1/2013,1426,Thunderstorm Wind,52, ,0,0,0,0,KY,EST-5,EG,77488,C,147,JKL,0,0,Emergency Manager, , , ,3,WSW,3,WSW,SAWYER,7/1/2013,1426,36.88,-84.39,36.88,-84.39,"Numerous trees were downed on Highways 896, 1363 and 90.","Widely scattered thunderstorms developed during the afternoon hours due to a stalled frontal boundary overhead. These thunderstorms produces sporadic wind damage around the area and isolated flash flooding near the Lee, Powell and Wolfe County lines.",275
467526,LAUREL CO.,KEAVY,7/1/2013,1445,Thunderstorm Wind,50, ,0,2,0,0,KY,EST-5,EG,77488,C,125,JKL,0,0,Broadcast Media, , , ,1,SW,1,SW,KEAVY,7/1/2013,1445,36.99,-84.18,36.99,-84.18,A tree was blown down onto a moving car on Rachael Road with two non-life threatening injuries reported.,"Widely scattered thunderstorms developed during the afternoon hours due to a stalled frontal boundary overhead. These thunderstorms produces sporadic wind damage around the area and isolated flash flooding near the Lee, Powell and Wolfe County lines.",276
467527,ROWAN CO.,BRADY,7/1/2013,1450,Thunderstorm Wind,50, ,0,0,0,0,KY,EST-5,EG,77488,C,205,JKL,0,0,Trained Spotter, , , ,1,SSW,1,SSW,BRADY,7/1/2013,1450,38.15,-83.44,38.15,-83.44,A few trees were blown down along Highway 519.,"Widely scattered thunderstorms developed during the afternoon hours due to a stalled frontal boundary overhead. These thunderstorms produces sporadic wind damage around the area and isolated flash flooding near the Lee, Powell and Wolfe County lines.",277
467529,LEE CO.,PROCTOR,7/1/2013,1605,Thunderstorm Wind,50, ,0,0,0,0,KY,EST-5,EG,77488,C,129,JKL,0,0,State Official, , , ,2,E,2,E,PROCTOR,7/1/2013,1605,37.57,-83.69,37.57,-83.69,One tree down on Fred Brandenburg Road.,"Widely scattered thunderstorms developed during the afternoon hours due to a stalled frontal boundary overhead. These thunderstorms produces sporadic wind damage around the area and isolated flash flooding near the Lee, Powell and Wolfe County lines.",278
450351,TAYLOR CO.,ELK HORN,7/1/2013,1630,Thunderstorm Wind,52, ,0,0,0,0,KY,EST-5,EG,74478,C,217,LMK,0,0,Emergency Manager, , , ,2,E,2,E,ELK HORN,7/1/2013,1630,37.319,-85.252,37.319,-85.252,The emergency manager relayed a report of several trees down along Speck Ridge Road.,"An anomalous amplified pattern for summer featured a nearly stationary deep 500mb closed low over western Kentucky. Cold temperatures aloft combined with seasonally average moisture led to the development of numerous storms during the early morning hours on July 1st. Several storms developed near Bowling Green and brought over 2 inches to the Bowling Green Airport around dawn. Additional convection developed during the mid to late afternoon hours. Many of these storms, forming right underneath the cold 500mb temperatures, were slow moving and strong. A few brought episodes of flash flooding and marginally severe hail, concentrated over the Kentucky Bluegrass Region and south central Kentucky.",279
467530,BREATHITT CO.,SIMPSON,7/1/2013,1647,Thunderstorm Wind,50, ,0,0,0,0,KY,EST-5,EG,77488,C,25,JKL,0,0,NWS Employee, , , ,0,N,0,N,SIMPSON,7/1/2013,1647,37.67,-83.37,37.67,-83.37,Trees were blown down along Highway 205.,"Widely scattered thunderstorms developed during the afternoon hours due to a stalled frontal boundary overhead. These thunderstorms produces sporadic wind damage around the area and isolated flash flooding near the Lee, Powell and Wolfe County lines.",280
450354,BOYLE CO.,HEDGEVILLE,7/1/2013,1741,Thunderstorm Wind,52, ,0,0,0,0,KY,EST-5,EG,74478,C,21,LMK,0,0,Emergency Manager, , , ,1,WNW,1,WNW,HEDGEVILLE,7/1/2013,1741,37.634,-84.6902,37.634,-84.6902,"The Boyle County emergency manager reported many trees down along Lancaster Road, centered around 5 miles east of Danville.","An anomalous amplified pattern for summer featured a nearly stationary deep 500mb closed low over western Kentucky. Cold temperatures aloft combined with seasonally average moisture led to the development of numerous storms during the early morning hours on July 1st. Several storms developed near Bowling Green and brought over 2 inches to the Bowling Green Airport around dawn. Additional convection developed during the mid to late afternoon hours. Many of these storms, forming right underneath the cold 500mb temperatures, were slow moving and strong. A few brought episodes of flash flooding and marginally severe hail, concentrated over the Kentucky Bluegrass Region and south central Kentucky.",281
450352,GARRARD CO.,BRYANTSVILLE,7/1/2013,1756,Thunderstorm Wind,52, ,0,0,0,0,KY,EST-5,EG,74478,C,79,LMK,0,0,Emergency Manager, , , ,0,N,0,N,BRYANTSVILLE,7/1/2013,1756,37.72,-84.65,37.72,-84.65,Multiple trees were downed around Bryantsville.,"An anomalous amplified pattern for summer featured a nearly stationary deep 500mb closed low over western Kentucky. Cold temperatures aloft combined with seasonally average moisture led to the development of numerous storms during the early morning hours on July 1st. Several storms developed near Bowling Green and brought over 2 inches to the Bowling Green Airport around dawn. Additional convection developed during the mid to late afternoon hours. Many of these storms, forming right underneath the cold 500mb temperatures, were slow moving and strong. A few brought episodes of flash flooding and marginally severe hail, concentrated over the Kentucky Bluegrass Region and south central Kentucky.",282
450677,JESSAMINE CO.,WILMORE,7/1/2013,1803,Thunderstorm Wind,52, ,0,0,0,0,KY,EST-5,EG,74478,C,113,LMK,0,0,Emergency Manager, , , ,3,SE,3,SE,WILMORE,7/1/2013,1803,37.8193,-84.6311,37.8193,-84.6311,The Jessamine County emergency manager reported several trees down just southeast of Wilmore. This same thunderstorm also brought damage to Garrard and Boyle Counties.,"An anomalous amplified pattern for summer featured a nearly stationary deep 500mb closed low over western Kentucky. Cold temperatures aloft combined with seasonally average moisture led to the development of numerous storms during the early morning hours on July 1st. Several storms developed near Bowling Green and brought over 2 inches to the Bowling Green Airport around dawn. Additional convection developed during the mid to late afternoon hours. Many of these storms, forming right underneath the cold 500mb temperatures, were slow moving and strong. A few brought episodes of flash flooding and marginally severe hail, concentrated over the Kentucky Bluegrass Region and south central Kentucky.",283
467534,BREATHITT CO.,CURT,7/2/2013,1330,Thunderstorm Wind,50, ,0,0,0,0,KY,EST-5,EG,77490,C,25,JKL,0,0,Public, , , ,1,NNW,1,NNW,CURT,7/2/2013,1330,37.52,-83.43,37.52,-83.43,Several large limbs were knocked out of trees onto Highway 30 in the Shoulderblade Community.,A couple thunderstorms developed during the afternoon hours and produced winds strong enough to down trees in a small area of Breathitt and Bath Counties.,284
467535,BATH CO.,REYNOLDSVILLE,7/2/2013,1700,Thunderstorm Wind,55, ,0,0,10000,0,KY,EST-5,EG,77490,C,11,JKL,0,0,Emergency Manager, , , ,2,SSW,2,S,REYNOLDSVILLE,7/2/2013,1702,38.1463,-83.8327,38.1463,-83.8198,Several trees and tree limbs were downed in a 2 mile area along Highway 60 and Bob-o-Link Drive. One large tree was uprooted and fell onto a car and house.,A couple thunderstorms developed during the afternoon hours and produced winds strong enough to down trees in a small area of Breathitt and Bath Counties.,285
459120,WHITLEY CO.,WILLIAMSBURG,7/4/2013,1855,Thunderstorm Wind,50, ,0,0,0,0,KY,EST-5,EG,76124,C,235,JKL,0,0,911 Call Center, , , ,1,NNW,1,N,WILLIAMSBURG,7/4/2013,1855,36.7435,-84.1788,36.7445,-84.1734,Trees were blown down along Croley Bend Rd and Red Bird Rd.,"Thunderstorms developed late in the afternoon into the evening hours in a very warm, moist and unstable air mass across eastern Kentucky during the 4th of July Holiday.  Several of these thunderstorms became severe and downed trees and brought flooding.",286
459121,WHITLEY CO.,BARTON,7/4/2013,1909,Thunderstorm Wind,50, ,0,0,0,0,KY,EST-5,EG,76124,C,235,JKL,0,0,911 Call Center, , , ,1,NNE,1,NNE,BARTON,7/4/2013,1909,36.9434,-84.1231,36.9434,-84.1231,A tree was blown down near mile marker 28 of I-75.,"Thunderstorms developed late in the afternoon into the evening hours in a very warm, moist and unstable air mass across eastern Kentucky during the 4th of July Holiday.  Several of these thunderstorms became severe and downed trees and brought flooding.",287
459124,CLAY CO.,PIGEONROOST,7/4/2013,1941,Thunderstorm Wind,50, ,0,0,0,0,KY,EST-5,EG,76124,C,51,JKL,0,0,911 Call Center, , , ,2,SSW,2,SSW,PIGEONROOST,7/4/2013,1941,37.0973,-83.809,37.0973,-83.809,A tree was blown down on Curry Branch Rd.,"Thunderstorms developed late in the afternoon into the evening hours in a very warm, moist and unstable air mass across eastern Kentucky during the 4th of July Holiday.  Several of these thunderstorms became severe and downed trees and brought flooding.",288
459126,CLAY CO.,SEXTONS CREEK,7/4/2013,1951,Thunderstorm Wind,50, ,0,0,0,0,KY,EST-5,EG,76124,C,51,JKL,0,0,911 Call Center, , , ,1,WSW,1,WSW,SEXTONS CREEK,7/4/2013,1951,37.3151,-83.7831,37.3151,-83.7831,A tree was blown down at the intersection of Hwy's 1350 and 577.,"Thunderstorms developed late in the afternoon into the evening hours in a very warm, moist and unstable air mass across eastern Kentucky during the 4th of July Holiday.  Several of these thunderstorms became severe and downed trees and brought flooding.",289
459127,BREATHITT CO.,JETTS CREEK,7/4/2013,2023,Thunderstorm Wind,50, ,0,0,0,0,KY,EST-5,EG,76124,C,25,JKL,0,0,Public, , , ,0,S,0,S,JETTS CREEK,7/4/2013,2023,37.4952,-83.5505,37.4952,-83.5505,Trees were blown down along Jetts Creek Rd.,"Thunderstorms developed late in the afternoon into the evening hours in a very warm, moist and unstable air mass across eastern Kentucky during the 4th of July Holiday.  Several of these thunderstorms became severe and downed trees and brought flooding.",290
459128,BREATHITT CO.,HOUSTON,7/4/2013,2025,Thunderstorm Wind,50, ,0,0,0,0,KY,EST-5,EG,76124,C,25,JKL,0,0,Public, , , ,0,N,0,N,HOUSTON,7/4/2013,2025,37.45,-83.52,37.45,-83.52,Three trees were blown down on a hillside and slid onto Hwy 30.,"Thunderstorms developed late in the afternoon into the evening hours in a very warm, moist and unstable air mass across eastern Kentucky during the 4th of July Holiday.  Several of these thunderstorms became severe and downed trees and brought flooding.",291
459129,WOLFE CO.,TOLIVER,7/4/2013,2048,Thunderstorm Wind,50, ,0,0,0,0,KY,EST-5,EG,76124,C,237,JKL,0,0,NWS Employee, , , ,1,SE,1,SE,TOLIVER,7/4/2013,2048,37.8133,-83.4577,37.8133,-83.4577,A tree was blown down at the intersection of Chapel Branch Rd and Hwy 1010.,"Thunderstorms developed late in the afternoon into the evening hours in a very warm, moist and unstable air mass across eastern Kentucky during the 4th of July Holiday.  Several of these thunderstorms became severe and downed trees and brought flooding.",292
459130,WOLFE CO.,DAYSBORO,7/4/2013,2053,Thunderstorm Wind,50, ,0,0,0,0,KY,EST-5,EG,76124,C,237,JKL,0,0,NWS Employee, , , ,0,SW,0,SW,DAYSBORO,7/4/2013,2053,37.7964,-83.3747,37.7964,-83.3747,A tree was blown down on Rexville Rd.,"Thunderstorms developed late in the afternoon into the evening hours in a very warm, moist and unstable air mass across eastern Kentucky during the 4th of July Holiday.  Several of these thunderstorms became severe and downed trees and brought flooding.",293
459132,MORGAN CO.,GRASSY CREEK,7/4/2013,2100,Thunderstorm Wind,50, ,0,0,0,0,KY,EST-5,EG,76124,C,175,JKL,0,0,Fire Department/Rescue, , , ,0,SE,0,SE,GRASSY CREEK,7/4/2013,2100,37.8668,-83.3454,37.8668,-83.3454,A tree was blown down at the intersection of Hwy's 705 and 460.,"Thunderstorms developed late in the afternoon into the evening hours in a very warm, moist and unstable air mass across eastern Kentucky during the 4th of July Holiday.  Several of these thunderstorms became severe and downed trees and brought flooding.",294
459133,MORGAN CO.,BLAZE,7/4/2013,2107,Thunderstorm Wind,50, ,0,0,0,0,KY,EST-5,EG,76124,C,175,JKL,0,0,911 Call Center, , , ,2,W,2,W,BLAZE,7/4/2013,2107,38.0193,-83.3686,38.0193,-83.3686,A tree was blown down on Frank Blevins Rd near Hwy 519.,"Thunderstorms developed late in the afternoon into the evening hours in a very warm, moist and unstable air mass across eastern Kentucky during the 4th of July Holiday.  Several of these thunderstorms became severe and downed trees and brought flooding.",295
460745,GRAVES CO.,MAYFIELD,7/6/2013,1658,Thunderstorm Wind,52, ,0,0,40000,0,KY,CST-6,EG,74782,C,83,PAH,0,0,Emergency Manager, , , ,0,N,0,N,MAYFIELD,7/6/2013,1658,36.7369,-88.6316,36.7369,-88.6316,"A few trees and some large limbs were blown down within a two block area. One tree fell on a house, extensively damaging a few rooms of the house.","A complex of thunderstorms developed underneath a pocket of cold air associated with a low in the upper levels of the atmosphere. At the surface, southerly winds on the back side of high pressure over the southern Appalachians brought warmth and moisture. A few of the storms produced severe weather. The complex of thunderstorms moved slowly, causing very heavy rainfall and flash flooding over parts of the Lakes region.",296
452172,BALLARD CO.,KEVIL,7/6/2013,1710,Thunderstorm Wind,61, ,0,0,20000,0,KY,CST-6,EG,74782,C,7,PAH,0,0,NWS Storm Survey, , , ,1,S,1,S,KEVIL,7/6/2013,1710,37.0655,-88.9,37.0655,-88.9,"One small farm building was overturned, and the side walls of an equipment shed were blown in approximately a foot. Several large tree limbs were blown down.","A complex of thunderstorms developed underneath a pocket of cold air associated with a low in the upper levels of the atmosphere. At the surface, southerly winds on the back side of high pressure over the southern Appalachians brought warmth and moisture. A few of the storms produced severe weather. The complex of thunderstorms moved slowly, causing very heavy rainfall and flash flooding over parts of the Lakes region.",297
467541,MCCREARY CO.,SWAIN,7/9/2013,1720,Thunderstorm Wind,50, ,0,0,0,0,KY,EST-5,EG,76128,C,147,JKL,0,0,Emergency Manager, , , ,2,SSW,2,SSW,SWAIN,7/9/2013,1720,36.6467,-84.3824,36.6467,-84.3824,Trees were blown down at the intersection of Highway 592 and 1470.,An isolated severe thunderstorms produced flash flooding and some wind damage in McCreary County. The storm formed in a warm and unstable air mass ahead of an approaching cold front.,298
452665,BRECKINRIDGE CO.,GARFIELD,7/10/2013,1240,Thunderstorm Wind,52, ,0,0,0,0,KY,CST-6,EG,74859,C,27,LMK,0,0,Trained Spotter, , , ,1,W,1,W,GARFIELD,7/10/2013,1240,37.78,-86.36,37.78,-86.36,A spotter reported several trees down along State Highway 86 around 7 miles east of Hardinsburg.,"A very humid airmass with dewpoints well into the lower 70s was in place over the Lower Ohio Valley during the late morning and early afternoon on July 10th.  A sharpening trough over the western Great Lakes brought moderate mid-level northwest flow over the region during the afternoon hours.  Strong instability and the absence of a cap allowed individual strong storms to develop by early afternoon across northern Kentucky along Interstate 64.  Some of these storms brought localized damaging wind gusts.  A cold pool driven short bowing segment crossed Harrison and Floyd counties in Indiana during the mid afternoon hours, eventually crossing the Ohio River and entering Louisville. This bowing segment brought widespread damaging winds to Louisville, including a 64 mph measured wind gust at Standiford Field in Louisville.",299
452670,MONROE CO.,GAMALIEL,7/10/2013,1310,Thunderstorm Wind,52, ,0,0,0,0,KY,CST-6,EG,74859,C,171,LMK,0,0,Law Enforcement, , , ,1,NW,1,NW,GAMALIEL,7/10/2013,1310,36.64,-85.79,36.64,-85.79,Local law enforcement reported trees down in Gamaliel.,"A very humid airmass with dewpoints well into the lower 70s was in place over the Lower Ohio Valley during the late morning and early afternoon on July 10th.  A sharpening trough over the western Great Lakes brought moderate mid-level northwest flow over the region during the afternoon hours.  Strong instability and the absence of a cap allowed individual strong storms to develop by early afternoon across northern Kentucky along Interstate 64.  Some of these storms brought localized damaging wind gusts.  A cold pool driven short bowing segment crossed Harrison and Floyd counties in Indiana during the mid afternoon hours, eventually crossing the Ohio River and entering Louisville. This bowing segment brought widespread damaging winds to Louisville, including a 64 mph measured wind gust at Standiford Field in Louisville.",300
452663,JEFFERSON CO.,AUDUBON PARK,7/10/2013,1326,Thunderstorm Wind,52, ,0,0,40000,0,KY,EST-5,EG,74859,C,111,LMK,0,0,Broadcast Media, , , ,1,NNW,1,NNW,AUDUBON PARK,7/10/2013,1326,38.22,-85.74,38.22,-85.74,Local media reported that several trees were downed in the Bashford Manor area and near the Louisville neighborhood of Newburg.  Roof damage was reported as well. This damage was a result of a very localized downburst just south of downtown Louisville that occurred minutes prior to the arrival of a more destructive line of storms.,"A very humid airmass with dewpoints well into the lower 70s was in place over the Lower Ohio Valley during the late morning and early afternoon on July 10th.  A sharpening trough over the western Great Lakes brought moderate mid-level northwest flow over the region during the afternoon hours.  Strong instability and the absence of a cap allowed individual strong storms to develop by early afternoon across northern Kentucky along Interstate 64.  Some of these storms brought localized damaging wind gusts.  A cold pool driven short bowing segment crossed Harrison and Floyd counties in Indiana during the mid afternoon hours, eventually crossing the Ohio River and entering Louisville. This bowing segment brought widespread damaging winds to Louisville, including a 64 mph measured wind gust at Standiford Field in Louisville.",301
452664,JEFFERSON CO.,ST DENNIS,7/10/2013,1335,Thunderstorm Wind,52, ,0,0,0,0,KY,EST-5,EG,74859,C,111,LMK,0,0,Public, , , ,1,SSE,1,SSE,ST DENNIS,7/10/2013,1335,38.2,-85.81,38.2,-85.81,The public reported power outages and one tree downed on Dixie Highway.,"A very humid airmass with dewpoints well into the lower 70s was in place over the Lower Ohio Valley during the late morning and early afternoon on July 10th.  A sharpening trough over the western Great Lakes brought moderate mid-level northwest flow over the region during the afternoon hours.  Strong instability and the absence of a cap allowed individual strong storms to develop by early afternoon across northern Kentucky along Interstate 64.  Some of these storms brought localized damaging wind gusts.  A cold pool driven short bowing segment crossed Harrison and Floyd counties in Indiana during the mid afternoon hours, eventually crossing the Ohio River and entering Louisville. This bowing segment brought widespread damaging winds to Louisville, including a 64 mph measured wind gust at Standiford Field in Louisville.",302
452677,MEADE CO.,BRANDENBURG,7/10/2013,1341,Thunderstorm Wind,52, ,0,0,0,0,KY,EST-5,EG,74859,C,163,LMK,0,0,Trained Spotter, , , ,1,W,1,W,BRANDENBURG,7/10/2013,1341,38,-86.18,38,-86.18,A spotter in Brandenburg reported several large limbs downed.,"A very humid airmass with dewpoints well into the lower 70s was in place over the Lower Ohio Valley during the late morning and early afternoon on July 10th.  A sharpening trough over the western Great Lakes brought moderate mid-level northwest flow over the region during the afternoon hours.  Strong instability and the absence of a cap allowed individual strong storms to develop by early afternoon across northern Kentucky along Interstate 64.  Some of these storms brought localized damaging wind gusts.  A cold pool driven short bowing segment crossed Harrison and Floyd counties in Indiana during the mid afternoon hours, eventually crossing the Ohio River and entering Louisville. This bowing segment brought widespread damaging winds to Louisville, including a 64 mph measured wind gust at Standiford Field in Louisville.",303
452667,JEFFERSON CO.,AUDUBON PARK,7/10/2013,1342,Thunderstorm Wind,56, ,0,0,0,0,KY,EST-5,MG,74859,C,111,LMK,0,0,ASOS, , , ,1,NNW,1,NNW,AUDUBON PARK,7/10/2013,1342,38.22,-85.74,38.22,-85.74,ASOS measured a wind gust of 64 mph at Standiford field in Louisville.,"A very humid airmass with dewpoints well into the lower 70s was in place over the Lower Ohio Valley during the late morning and early afternoon on July 10th.  A sharpening trough over the western Great Lakes brought moderate mid-level northwest flow over the region during the afternoon hours.  Strong instability and the absence of a cap allowed individual strong storms to develop by early afternoon across northern Kentucky along Interstate 64.  Some of these storms brought localized damaging wind gusts.  A cold pool driven short bowing segment crossed Harrison and Floyd counties in Indiana during the mid afternoon hours, eventually crossing the Ohio River and entering Louisville. This bowing segment brought widespread damaging winds to Louisville, including a 64 mph measured wind gust at Standiford Field in Louisville.",304
452678,JEFFERSON CO.,(SDF)STANIFORD FLD L,7/10/2013,1345,Thunderstorm Wind,65, ,0,0,0,0,KY,EST-5,EG,74859,C,111,LMK,0,0,Trained Spotter, , , ,1,NE,1,NE,(SDF)STANIFORD FLD L,7/10/2013,1345,38.187,-85.724,38.187,-85.724,A spotter reported trees down at Preston Highway and Durrett Lane.,"A very humid airmass with dewpoints well into the lower 70s was in place over the Lower Ohio Valley during the late morning and early afternoon on July 10th.  A sharpening trough over the western Great Lakes brought moderate mid-level northwest flow over the region during the afternoon hours.  Strong instability and the absence of a cap allowed individual strong storms to develop by early afternoon across northern Kentucky along Interstate 64.  Some of these storms brought localized damaging wind gusts.  A cold pool driven short bowing segment crossed Harrison and Floyd counties in Indiana during the mid afternoon hours, eventually crossing the Ohio River and entering Louisville. This bowing segment brought widespread damaging winds to Louisville, including a 64 mph measured wind gust at Standiford Field in Louisville.",305
452679,JEFFERSON CO.,INDIAN HILLS,7/10/2013,1350,Thunderstorm Wind,56, ,1,0,0,0,KY,EST-5,EG,74859,C,111,LMK,0,0,Law Enforcement, , , ,1,SSE,1,SSE,INDIAN HILLS,7/10/2013,1350,38.265,-85.6415,38.265,-85.6415,Thunderstorm winds in excess of 60 mph caused a large tree branch to fall on and kill a child at the intersection of Deerfield Avenue and Rudy lane.,"A very humid airmass with dewpoints well into the lower 70s was in place over the Lower Ohio Valley during the late morning and early afternoon on July 10th.  A sharpening trough over the western Great Lakes brought moderate mid-level northwest flow over the region during the afternoon hours.  Strong instability and the absence of a cap allowed individual strong storms to develop by early afternoon across northern Kentucky along Interstate 64.  Some of these storms brought localized damaging wind gusts.  A cold pool driven short bowing segment crossed Harrison and Floyd counties in Indiana during the mid afternoon hours, eventually crossing the Ohio River and entering Louisville. This bowing segment brought widespread damaging winds to Louisville, including a 64 mph measured wind gust at Standiford Field in Louisville.",306
452685,BULLITT CO.,BROOKS,7/10/2013,1350,Thunderstorm Wind,52, ,0,0,0,0,KY,EST-5,EG,74859,C,29,LMK,0,0,Law Enforcement, , , ,1,E,1,E,BROOKS,7/10/2013,1350,38.07,-85.69,38.07,-85.69,Local law enforcement reported 3 trees downed in Hillview.,"A very humid airmass with dewpoints well into the lower 70s was in place over the Lower Ohio Valley during the late morning and early afternoon on July 10th.  A sharpening trough over the western Great Lakes brought moderate mid-level northwest flow over the region during the afternoon hours.  Strong instability and the absence of a cap allowed individual strong storms to develop by early afternoon across northern Kentucky along Interstate 64.  Some of these storms brought localized damaging wind gusts.  A cold pool driven short bowing segment crossed Harrison and Floyd counties in Indiana during the mid afternoon hours, eventually crossing the Ohio River and entering Louisville. This bowing segment brought widespread damaging winds to Louisville, including a 64 mph measured wind gust at Standiford Field in Louisville.",307
452681,MEADE CO.,BRANDENBURG,7/10/2013,1357,Thunderstorm Wind,52, ,0,0,0,0,KY,EST-5,EG,74859,C,163,LMK,0,0,Trained Spotter, , , ,1,W,1,W,BRANDENBURG,7/10/2013,1357,38,-86.18,38,-86.18,A spotter reported trees down in Brandenburg.,"A very humid airmass with dewpoints well into the lower 70s was in place over the Lower Ohio Valley during the late morning and early afternoon on July 10th.  A sharpening trough over the western Great Lakes brought moderate mid-level northwest flow over the region during the afternoon hours.  Strong instability and the absence of a cap allowed individual strong storms to develop by early afternoon across northern Kentucky along Interstate 64.  Some of these storms brought localized damaging wind gusts.  A cold pool driven short bowing segment crossed Harrison and Floyd counties in Indiana during the mid afternoon hours, eventually crossing the Ohio River and entering Louisville. This bowing segment brought widespread damaging winds to Louisville, including a 64 mph measured wind gust at Standiford Field in Louisville.",308
452680,BULLITT CO.,SALT RIVER,7/10/2013,1357,Thunderstorm Wind,52, ,0,0,1000,0,KY,EST-5,EG,74859,C,29,LMK,0,0,Law Enforcement, , , ,5,SW,5,SW,SALT RIVER,7/10/2013,1357,37.93,-85.79,37.93,-85.79,The Bullitt County law enforcement reported a tree down across a power line near Pitts Point.,"A very humid airmass with dewpoints well into the lower 70s was in place over the Lower Ohio Valley during the late morning and early afternoon on July 10th.  A sharpening trough over the western Great Lakes brought moderate mid-level northwest flow over the region during the afternoon hours.  Strong instability and the absence of a cap allowed individual strong storms to develop by early afternoon across northern Kentucky along Interstate 64.  Some of these storms brought localized damaging wind gusts.  A cold pool driven short bowing segment crossed Harrison and Floyd counties in Indiana during the mid afternoon hours, eventually crossing the Ohio River and entering Louisville. This bowing segment brought widespread damaging winds to Louisville, including a 64 mph measured wind gust at Standiford Field in Louisville.",309
452683,TAYLOR CO.,CAMPBELLSVILLE,7/10/2013,1358,Thunderstorm Wind,52, ,0,0,15000,0,KY,EST-5,EG,74859,C,217,LMK,0,0,Emergency Manager, , , ,1,N,1,N,CAMPBELLSVILLE,7/10/2013,1358,37.35,-85.35,37.35,-85.35,Many trees and several structures were damaged by thunderstorm winds in Campbellsville.,"A very humid airmass with dewpoints well into the lower 70s was in place over the Lower Ohio Valley during the late morning and early afternoon on July 10th.  A sharpening trough over the western Great Lakes brought moderate mid-level northwest flow over the region during the afternoon hours.  Strong instability and the absence of a cap allowed individual strong storms to develop by early afternoon across northern Kentucky along Interstate 64.  Some of these storms brought localized damaging wind gusts.  A cold pool driven short bowing segment crossed Harrison and Floyd counties in Indiana during the mid afternoon hours, eventually crossing the Ohio River and entering Louisville. This bowing segment brought widespread damaging winds to Louisville, including a 64 mph measured wind gust at Standiford Field in Louisville.",310
